Day Type Name,division,delays,line,Month Name,reporting_category,Year,Quarter,month_date
Weekend,A DIVISION,75,5,December,Police & Medical,2023,Qtr 4,2023-12-01
Weekend,A DIVISION,76,1,October,Police & Medical,2021,Qtr 4,2021-10-01
Weekend,A DIVISION,76,2,June,Police & Medical,2020,Qtr 2,2020-06-01
Weekend,A DIVISION,76,7,August,Police & Medical,2022,Qtr 3,2022-08-01
Weekend,A DIVISION,77,1,October,Police & Medical,2022,Qtr 4,2022-10-01
Weekend,A DIVISION,77,4,November,Police & Medical,2020,Qtr 4,2020-11-01
Weekend,A DIVISION,77,4,September,Police & Medical,2023,Qtr 3,2023-09-01
Weekend,A DIVISION,77,6,January,Police & Medical,2023,Qtr 1,2023-01-01
Weekend,A DIVISION,78,1,July,Police & Medical,2025,Qtr 3,2025-07-01
Weekend,A DIVISION,78,1,June,Police & Medical,2022,Qtr 2,2022-06-01
Weekend,A DIVISION,78,1,June,Police & Medical,2024,Qtr 2,2024-06-01
Weekend,A DIVISION,78,4,November,Police & Medical,2022,Qtr 4,2022-11-01
Weekend,A DIVISION,79,3,October,Police & Medical,2023,Qtr 4,2023-10-01
Weekend,A DIVISION,79,4,April,Police & Medical,2023,Qtr 2,2023-04-01
Weekend,A DIVISION,80,3,February,Police & Medical,2021,Qtr 1,2021-02-01
Weekend,A DIVISION,81,1,May,Police & Medical,2025,Qtr 2,2025-05-01
Weekend,A DIVISION,81,1,November,Police & Medical,2021,Qtr 4,2021-11-01
Weekend,A DIVISION,81,3,January,Police & Medical,2024,Qtr 1,2024-01-01
Weekend,A DIVISION,81,4,January,Police & Medical,2023,Qtr 1,2023-01-01
Weekend,A DIVISION,82,3,August,Police & Medical,2020,Qtr 3,2020-08-01
Weekend,A DIVISION,82,6,October,Police & Medical,2020,Qtr 4,2020-10-01
Weekend,A DIVISION,83,1,March,Police & Medical,2025,Qtr 1,2025-03-01
Weekend,A DIVISION,83,2,August,Police & Medical,2022,Qtr 3,2022-08-01
Weekend,A DIVISION,83,3,June,Police & Medical,2022,Qtr 2,2022-06-01
Weekend,A DIVISION,83,3,March,Police & Medical,2020,Qtr 1,2020-03-01
Weekend,A DIVISION,83,5,January,Police & Medical,2021,Qtr 1,2021-01-01
Weekend,A DIVISION,83,6,April,Police & Medical,2023,Qtr 2,2023-04-01
Weekend,A DIVISION,83,7,August,Police & Medical,2025,Qtr 3,2025-08-01
Weekend,A DIVISION,84,3,January,Police & Medical,2022,Qtr 1,2022-01-01
Weekend,A DIVISION,84,3,November,Police & Medical,2021,Qtr 4,2021-11-01
Weekend,A DIVISION,84,6,November,Police & Medical,2020,Qtr 4,2020-11-01
Weekend,A DIVISION,85,2,May,Police & Medical,2020,Qtr 2,2020-05-01
Weekend,A DIVISION,85,3,July,Police & Medical,2025,Qtr 3,2025-07-01
Weekend,A DIVISION,85,3,June,Police & Medical,2025,Qtr 2,2025-06-01
Weekend,A DIVISION,85,4,March,Police & Medical,2020,Qtr 1,2020-03-01
Weekend,A DIVISION,85,7,December,Police & Medical,2023,Qtr 4,2023-12-01
Weekend,A DIVISION,86,5,April,Police & Medical,2025,Qtr 2,2025-04-01
Weekend,A DIVISION,87,3,May,Police & Medical,2025,Qtr 2,2025-05-01
Weekend,A DIVISION,88,2,June,Police & Medical,2021,Qtr 2,2021-06-01
Weekend,A DIVISION,88,6,August,Police & Medical,2022,Qtr 3,2022-08-01
Weekend,A DIVISION,89,2,April,Police & Medical,2023,Qtr 2,2023-04-01
Weekend,A DIVISION,89,2,March,Police & Medical,2021,Qtr 1,2021-03-01
Weekend,A DIVISION,89,3,December,Police & Medical,2022,Qtr 4,2022-12-01
Weekend,A DIVISION,89,3,May,Police & Medical,2021,Qtr 2,2021-05-01
Weekend,A DIVISION,89,3,October,Police & Medical,2025,Qtr 4,2025-10-01
Weekend,A DIVISION,89,7,July,Police & Medical,2022,Qtr 3,2022-07-01
Weekend,A DIVISION,90,1,October,Police & Medical,2023,Qtr 4,2023-10-01
Weekend,A DIVISION,90,6,March,Police & Medical,2021,Qtr 1,2021-03-01
Weekend,A DIVISION,91,2,March,Police & Medical,2020,Qtr 1,2020-03-01
Weekend,A DIVISION,91,6,July,Police & Medical,2025,Qtr 3,2025-07-01
Weekend,A DIVISION,92,1,April,Police & Medical,2023,Qtr 2,2023-04-01
Weekend,A DIVISION,92,6,October,Police & Medical,2023,Qtr 4,2023-10-01
Weekend,A DIVISION,93,1,August,Police & Medical,2025,Qtr 3,2025-08-01
Weekend,A DIVISION,93,2,March,Police & Medical,2023,Qtr 1,2023-03-01
Weekend,A DIVISION,94,2,January,Police & Medical,2024,Qtr 1,2024-01-01
Weekend,A DIVISION,94,2,July,Police & Medical,2024,Qtr 3,2024-07-01
Weekend,A DIVISION,94,3,December,Police & Medical,2023,Qtr 4,2023-12-01
Weekend,A DIVISION,94,6,March,Police & Medical,2020,Qtr 1,2020-03-01
Weekend,A DIVISION,94,GS,November,Police & Medical,2021,Qtr 4,2021-11-01
Weekend,A DIVISION,95,2,August,Police & Medical,2020,Qtr 3,2020-08-01
Weekend,A DIVISION,95,2,October,Police & Medical,2023,Qtr 4,2023-10-01
Weekend,A DIVISION,95,3,December,Police & Medical,2020,Qtr 4,2020-12-01
Weekend,A DIVISION,96,2,October,Police & Medical,2025,Qtr 4,2025-10-01
Weekend,A DIVISION,96,3,June,Police & Medical,2024,Qtr 2,2024-06-01
Weekend,A DIVISION,96,4,October,Police & Medical,2021,Qtr 4,2021-10-01
Weekend,A DIVISION,96,6,August,Police & Medical,2025,Qtr 3,2025-08-01
Weekend,A DIVISION,97,1,January,Police & Medical,2023,Qtr 1,2023-01-01
Weekend,A DIVISION,97,3,January,Police & Medical,2021,Qtr 1,2021-01-01
Weekend,A DIVISION,97,5,March,Police & Medical,2025,Qtr 1,2025-03-01
Weekend,A DIVISION,98,1,March,Police & Medical,2022,Qtr 1,2022-03-01
Weekend,A DIVISION,98,4,March,Police & Medical,2023,Qtr 1,2023-03-01
Weekend,A DIVISION,98,4,September,Police & Medical,2021,Qtr 3,2021-09-01
Weekend,A DIVISION,98,5,January,Police & Medical,2025,Qtr 1,2025-01-01
Weekend,A DIVISION,99,4,October,Police & Medical,2022,Qtr 4,2022-10-01
Weekend,A DIVISION,100,2,May,Police & Medical,2023,Qtr 2,2023-05-01
Weekend,A DIVISION,100,6,February,Police & Medical,2021,Qtr 1,2021-02-01
Weekend,A DIVISION,100,6,February,Police & Medical,2023,Qtr 1,2023-02-01
Weekend,A DIVISION,100,6,October,Police & Medical,2024,Qtr 4,2024-10-01
Weekend,A DIVISION,101,2,July,Police & Medical,2021,Qtr 3,2021-07-01
Weekend,A DIVISION,101,5,December,Police & Medical,2021,Qtr 4,2021-12-01
Weekend,A DIVISION,101,6,August,Police & Medical,2024,Qtr 3,2024-08-01
Weekend,A DIVISION,101,6,July,Police & Medical,2024,Qtr 3,2024-07-01
Weekend,A DIVISION,101,6,March,Police & Medical,2023,Qtr 1,2023-03-01
Weekend,A DIVISION,102,1,May,Police & Medical,2023,Qtr 2,2023-05-01
Weekend,A DIVISION,102,1,November,Police & Medical,2023,Qtr 4,2023-11-01
Weekend,A DIVISION,102,4,January,Police & Medical,2022,Qtr 1,2022-01-01
Weekend,A DIVISION,102,4,May,Police & Medical,2020,Qtr 2,2020-05-01
Weekend,A DIVISION,102,5,February,Police & Medical,2025,Qtr 1,2025-02-01
Weekend,A DIVISION,102,5,May,Police & Medical,2023,Qtr 2,2023-05-01
Weekend,A DIVISION,102,6,May,Police & Medical,2023,Qtr 2,2023-05-01
Weekend,A DIVISION,102,7,February,Police & Medical,2023,Qtr 1,2023-02-01
Weekend,A DIVISION,103,1,December,Police & Medical,2020,Qtr 4,2020-12-01
Weekend,A DIVISION,104,2,July,Police & Medical,2023,Qtr 3,2023-07-01
Weekend,A DIVISION,104,2,September,Police & Medical,2021,Qtr 3,2021-09-01
Weekend,A DIVISION,105,4,December,Police & Medical,2020,Qtr 4,2020-12-01
Weekend,A DIVISION,105,5,March,Police & Medical,2022,Qtr 1,2022-03-01
Weekend,A DIVISION,105,7,September,Police & Medical,2025,Qtr 3,2025-09-01
Weekend,A DIVISION,106,6,August,Police & Medical,2020,Qtr 3,2020-08-01
Weekend,A DIVISION,106,6,November,Police & Medical,2021,Qtr 4,2021-11-01
Weekend,A DIVISION,107,2,November,Police & Medical,2020,Qtr 4,2020-11-01
Weekend,A DIVISION,107,4,January,Police & Medical,2021,Qtr 1,2021-01-01
Weekend,A DIVISION,108,2,November,Police & Medical,2022,Qtr 4,2022-11-01
Weekend,A DIVISION,108,4,July,Police & Medical,2024,Qtr 3,2024-07-01
Weekend,A DIVISION,108,7,December,Police & Medical,2021,Qtr 4,2021-12-01
Weekend,A DIVISION,109,3,December,Police & Medical,2021,Qtr 4,2021-12-01
Weekend,A DIVISION,109,4,August,Police & Medical,2024,Qtr 3,2024-08-01
Weekend,A DIVISION,109,4,November,Police & Medical,2021,Qtr 4,2021-11-01
Weekend,A DIVISION,109,6,August,Police & Medical,2023,Qtr 3,2023-08-01
Weekend,A DIVISION,110,1,December,Police & Medical,2023,Qtr 4,2023-12-01
Weekend,A DIVISION,110,2,June,Police & Medical,2022,Qtr 2,2022-06-01
Weekend,A DIVISION,110,3,July,Police & Medical,2022,Qtr 3,2022-07-01
Weekend,A DIVISION,110,3,September,Police & Medical,2022,Qtr 3,2022-09-01
Weekend,A DIVISION,110,4,June,Police & Medical,2023,Qtr 2,2023-06-01
Weekend,A DIVISION,110,6,November,Police & Medical,2024,Qtr 4,2024-11-01
Weekend,A DIVISION,111,3,March,Police & Medical,2024,Qtr 1,2024-03-01
Weekend,A DIVISION,111,3,March,Police & Medical,2025,Qtr 1,2025-03-01
Weekend,A DIVISION,111,6,May,Police & Medical,2022,Qtr 2,2022-05-01
Weekend,A DIVISION,112,1,December,Police & Medical,2022,Qtr 4,2022-12-01
Weekend,A DIVISION,112,4,September,Police & Medical,2020,Qtr 3,2020-09-01
Weekend,A DIVISION,113,2,December,Police & Medical,2023,Qtr 4,2023-12-01
Weekend,A DIVISION,113,4,February,Police & Medical,2023,Qtr 1,2023-02-01
Weekend,A DIVISION,114,2,January,Police & Medical,2022,Qtr 1,2022-01-01
Weekend,A DIVISION,114,6,March,Police & Medical,2022,Qtr 1,2022-03-01
Weekend,A DIVISION,115,4,January,Police & Medical,2024,Qtr 1,2024-01-01
Weekend,A DIVISION,115,4,July,Police & Medical,2025,Qtr 3,2025-07-01
Weekend,A DIVISION,115,7,May,Police & Medical,2022,Qtr 2,2022-05-01
Weekend,A DIVISION,116,4,October,Police & Medical,2023,Qtr 4,2023-10-01
Weekend,A DIVISION,117,2,January,Police & Medical,2020,Qtr 1,2020-01-01
Weekend,A DIVISION,118,3,August,Police & Medical,2025,Qtr 3,2025-08-01
Weekend,A DIVISION,118,3,July,Police & Medical,2020,Qtr 3,2020-07-01
Weekend,A DIVISION,118,4,February,Police & Medical,2020,Qtr 1,2020-02-01
Weekend,A DIVISION,118,6,February,Police & Medical,2020,Qtr 1,2020-02-01
Weekend,A DIVISION,120,3,February,Police & Medical,2022,Qtr 1,2022-02-01
Weekend,A DIVISION,121,3,May,Police & Medical,2022,Qtr 2,2022-05-01
Weekend,A DIVISION,122,5,November,Police & Medical,2023,Qtr 4,2023-11-01
Weekend,A DIVISION,122,6,December,Police & Medical,2025,Qtr 4,2025-12-01
Weekend,A DIVISION,123,1,February,Police & Medical,2023,Qtr 1,2023-02-01
Weekend,A DIVISION,123,1,March,Police & Medical,2024,Qtr 1,2024-03-01
Weekend,A DIVISION,123,2,July,Police & Medical,2025,Qtr 3,2025-07-01
Weekend,A DIVISION,123,4,March,Police & Medical,2025,Qtr 1,2025-03-01
Weekend,A DIVISION,123,6,January,Police & Medical,2022,Qtr 1,2022-01-01
Weekend,A DIVISION,124,3,August,Police & Medical,2024,Qtr 3,2024-08-01
Weekend,A DIVISION,125,2,June,Police & Medical,2024,Qtr 2,2024-06-01
Weekend,A DIVISION,125,3,April,Police & Medical,2025,Qtr 2,2025-04-01
Weekend,A DIVISION,126,2,April,Police & Medical,2021,Qtr 2,2021-04-01
Weekend,A DIVISION,126,2,April,Police & Medical,2022,Qtr 2,2022-04-01
Weekend,A DIVISION,126,4,August,Police & Medical,2020,Qtr 3,2020-08-01
Weekend,A DIVISION,126,4,July,Police & Medical,2023,Qtr 3,2023-07-01
Weekend,A DIVISION,127,1,August,Police & Medical,2024,Qtr 3,2024-08-01
Weekend,A DIVISION,127,2,June,Police & Medical,2025,Qtr 2,2025-06-01
Weekend,A DIVISION,127,3,December,Police & Medical,2025,Qtr 4,2025-12-01
Weekend,A DIVISION,127,6,March,Police & Medical,2025,Qtr 1,2025-03-01
Weekend,A DIVISION,128,2,February,Police & Medical,2021,Qtr 1,2021-02-01
Weekend,A DIVISION,128,4,December,Police & Medical,2024,Qtr 4,2024-12-01
Weekend,A DIVISION,129,2,February,Police & Medical,2020,Qtr 1,2020-02-01
Weekend,A DIVISION,129,6,April,Police & Medical,2022,Qtr 2,2022-04-01
Weekend,A DIVISION,129,7,December,Police & Medical,2022,Qtr 4,2022-12-01
Weekend,A DIVISION,130,1,February,Police & Medical,2024,Qtr 1,2024-02-01
Weekend,A DIVISION,130,2,July,Police & Medical,2020,Qtr 3,2020-07-01
Weekend,A DIVISION,133,4,June,Police & Medical,2022,Qtr 2,2022-06-01
Weekend,A DIVISION,133,4,October,Police & Medical,2025,Qtr 4,2025-10-01
Weekend,A DIVISION,133,6,October,Police & Medical,2025,Qtr 4,2025-10-01
Weekend,A DIVISION,134,4,March,Police & Medical,2024,Qtr 1,2024-03-01
Weekend,A DIVISION,135,3,November,Police & Medical,2025,Qtr 4,2025-11-01
Weekend,A DIVISION,136,1,October,Police & Medical,2024,Qtr 4,2024-10-01
Weekend,A DIVISION,137,6,June,Police & Medical,2024,Qtr 2,2024-06-01
Weekend,A DIVISION,138,4,June,Police & Medical,2025,Qtr 2,2025-06-01
Weekend,A DIVISION,138,6,June,Police & Medical,2023,Qtr 2,2023-06-01
Weekend,A DIVISION,139,2,April,Police & Medical,2024,Qtr 2,2024-04-01
Weekend,A DIVISION,139,2,March,Police & Medical,2022,Qtr 1,2022-03-01
Weekend,A DIVISION,139,2,September,Police & Medical,2023,Qtr 3,2023-09-01
Weekend,A DIVISION,139,6,May,Police & Medical,2025,Qtr 2,2025-05-01
Weekend,A DIVISION,140,6,July,Police & Medical,2023,Qtr 3,2023-07-01
Weekend,A DIVISION,140,6,June,Police & Medical,2025,Qtr 2,2025-06-01
Weekend,A DIVISION,140,6,May,Police & Medical,2024,Qtr 2,2024-05-01
Weekend,A DIVISION,141,1,January,Police & Medical,2025,Qtr 1,2025-01-01
Weekend,A DIVISION,141,4,September,Police & Medical,2022,Qtr 3,2022-09-01
Weekend,A DIVISION,141,7,April,Police & Medical,2023,Qtr 2,2023-04-01
Weekend,A DIVISION,142,4,April,Police & Medical,2022,Qtr 2,2022-04-01
Weekend,A DIVISION,144,6,September,Police & Medical,2023,Qtr 3,2023-09-01
Weekend,A DIVISION,144,7,August,Police & Medical,2024,Qtr 3,2024-08-01
Weekend,A DIVISION,145,4,August,Police & Medical,2025,Qtr 3,2025-08-01
Weekend,A DIVISION,145,6,September,Police & Medical,2022,Qtr 3,2022-09-01
Weekend,A DIVISION,146,2,December,Police & Medical,2020,Qtr 4,2020-12-01
Weekend,A DIVISION,147,2,April,Police & Medical,2025,Qtr 2,2025-04-01
Weekend,A DIVISION,147,6,April,Police & Medical,2025,Qtr 2,2025-04-01
Weekend,A DIVISION,147,6,December,Police & Medical,2024,Qtr 4,2024-12-01
Weekend,A DIVISION,147,7,June,Police & Medical,2024,Qtr 2,2024-06-01
Weekend,A DIVISION,149,2,November,Police & Medical,2023,Qtr 4,2023-11-01
Weekend,A DIVISION,149,2,October,Police & Medical,2022,Qtr 4,2022-10-01
Weekend,A DIVISION,149,4,December,Police & Medical,2022,Qtr 4,2022-12-01
Weekend,A DIVISION,149,4,December,Police & Medical,2023,Qtr 4,2023-12-01
Weekend,A DIVISION,149,4,May,Police & Medical,2025,Qtr 2,2025-05-01
Weekend,A DIVISION,150,1,December,Police & Medical,2025,Qtr 4,2025-12-01
Weekend,A DIVISION,150,4,July,Police & Medical,2020,Qtr 3,2020-07-01
Weekend,A DIVISION,151,3,September,Police & Medical,2024,Qtr 3,2024-09-01
Weekend,A DIVISION,152,4,May,Police & Medical,2024,Qtr 2,2024-05-01
Weekend,A DIVISION,152,7,September,Police & Medical,2023,Qtr 3,2023-09-01
Weekend,A DIVISION,153,1,November,Police & Medical,2025,Qtr 4,2025-11-01
Weekend,A DIVISION,153,2,March,Police & Medical,2024,Qtr 1,2024-03-01
Weekend,A DIVISION,153,4,April,Police & Medical,2024,Qtr 2,2024-04-01
Weekend,A DIVISION,153,4,May,Police & Medical,2022,Qtr 2,2022-05-01
Weekend,A DIVISION,155,4,February,Police & Medical,2022,Qtr 1,2022-02-01
Weekend,A DIVISION,155,6,December,Police & Medical,2021,Qtr 4,2021-12-01
Weekend,A DIVISION,157,7,June,Police & Medical,2023,Qtr 2,2023-06-01
Weekend,A DIVISION,158,2,December,Police & Medical,2025,Qtr 4,2025-12-01
Weekend,A DIVISION,160,4,April,Police & Medical,2025,Qtr 2,2025-04-01
Weekend,A DIVISION,160,6,January,Police & Medical,2021,Qtr 1,2021-01-01
Weekend,A DIVISION,161,4,September,Police & Medical,2024,Qtr 3,2024-09-01
Weekend,A DIVISION,162,2,September,Police & Medical,2025,Qtr 3,2025-09-01
Weekend,A DIVISION,163,2,January,Police & Medical,2021,Qtr 1,2021-01-01
Weekend,A DIVISION,163,6,October,Police & Medical,2022,Qtr 4,2022-10-01
Weekend,A DIVISION,164,3,February,Police & Medical,2025,Qtr 1,2025-02-01
Weekend,A DIVISION,164,6,November,Police & Medical,2023,Qtr 4,2023-11-01
Weekend,A DIVISION,165,6,December,Police & Medical,2022,Qtr 4,2022-12-01
Weekend,A DIVISION,166,4,January,Police & Medical,2020,Qtr 1,2020-01-01
Weekend,A DIVISION,167,6,January,Police & Medical,2025,Qtr 1,2025-01-01
Weekend,A DIVISION,168,4,March,Police & Medical,2022,Qtr 1,2022-03-01
Weekend,A DIVISION,168,4,November,Police & Medical,2025,Qtr 4,2025-11-01
Weekend,A DIVISION,168,6,January,Police & Medical,2020,Qtr 1,2020-01-01
Weekend,A DIVISION,171,4,November,Police & Medical,2023,Qtr 4,2023-11-01
Weekend,A DIVISION,171,6,March,Police & Medical,2024,Qtr 1,2024-03-01
Weekend,A DIVISION,172,1,December,Police & Medical,2021,Qtr 4,2021-12-01
Weekend,A DIVISION,173,2,March,Police & Medical,2025,Qtr 1,2025-03-01
Weekend,A DIVISION,173,6,February,Police & Medical,2024,Qtr 1,2024-02-01
Weekend,A DIVISION,174,1,February,Police & Medical,2022,Qtr 1,2022-02-01
Weekend,A DIVISION,174,1,February,Police & Medical,2025,Qtr 1,2025-02-01
Weekend,A DIVISION,174,1,November,Police & Medical,2024,Qtr 4,2024-11-01
Weekend,A DIVISION,174,4,December,Police & Medical,2021,Qtr 4,2021-12-01
Weekend,A DIVISION,175,2,May,Police & Medical,2025,Qtr 2,2025-05-01
Weekend,A DIVISION,175,4,February,Police & Medical,2025,Qtr 1,2025-02-01
Weekend,A DIVISION,176,6,April,Police & Medical,2024,Qtr 2,2024-04-01
Weekend,A DIVISION,177,1,July,Police & Medical,2022,Qtr 3,2022-07-01
Weekend,A DIVISION,177,4,May,Police & Medical,2023,Qtr 2,2023-05-01
Weekend,A DIVISION,178,2,July,Police & Medical,2022,Qtr 3,2022-07-01
Weekend,A DIVISION,178,2,September,Police & Medical,2022,Qtr 3,2022-09-01
Weekend,A DIVISION,180,4,January,Police & Medical,2025,Qtr 1,2025-01-01
Weekend,A DIVISION,181,2,February,Police & Medical,2025,Qtr 1,2025-02-01
Weekend,A DIVISION,181,2,November,Police & Medical,2021,Qtr 4,2021-11-01
Weekend,A DIVISION,182,2,February,Police & Medical,2023,Qtr 1,2023-02-01
Weekend,A DIVISION,182,3,September,Police & Medical,2025,Qtr 3,2025-09-01
Weekend,A DIVISION,183,2,May,Police & Medical,2021,Qtr 2,2021-05-01
Weekend,A DIVISION,183,5,December,Police & Medical,2024,Qtr 4,2024-12-01
Weekend,A DIVISION,185,6,January,Police & Medical,2024,Qtr 1,2024-01-01
Weekend,A DIVISION,188,2,August,Police & Medical,2025,Qtr 3,2025-08-01
Weekend,A DIVISION,188,4,July,Police & Medical,2022,Qtr 3,2022-07-01
Weekend,A DIVISION,188,5,November,Police & Medical,2024,Qtr 4,2024-11-01
Weekend,A DIVISION,192,3,January,Police & Medical,2025,Qtr 1,2025-01-01
Weekend,A DIVISION,195,2,August,Police & Medical,2024,Qtr 3,2024-08-01
Weekend,A DIVISION,196,2,December,Police & Medical,2022,Qtr 4,2022-12-01
Weekend,A DIVISION,197,6,February,Police & Medical,2025,Qtr 1,2025-02-01
Weekend,A DIVISION,202,3,November,Police & Medical,2024,Qtr 4,2024-11-01
Weekend,A DIVISION,208,3,October,Police & Medical,2024,Qtr 4,2024-10-01
Weekend,A DIVISION,209,2,May,Police & Medical,2022,Qtr 2,2022-05-01
Weekend,A DIVISION,211,2,November,Police & Medical,2025,Qtr 4,2025-11-01
Weekend,A DIVISION,215,6,February,Police & Medical,2022,Qtr 1,2022-02-01
Weekend,A DIVISION,216,7,May,Police & Medical,2023,Qtr 2,2023-05-01
Weekend,A DIVISION,224,6,December,Police & Medical,2023,Qtr 4,2023-12-01
Weekend,A DIVISION,226,2,October,Police & Medical,2024,Qtr 4,2024-10-01
Weekend,A DIVISION,230,2,February,Police & Medical,2024,Qtr 1,2024-02-01
Weekend,A DIVISION,238,2,February,Police & Medical,2022,Qtr 1,2022-02-01
Weekend,A DIVISION,246,7,July,Police & Medical,2023,Qtr 3,2023-07-01
Weekend,A DIVISION,248,4,February,Police & Medical,2024,Qtr 1,2024-02-01
Weekend,A DIVISION,250,2,December,Police & Medical,2021,Qtr 4,2021-12-01
Weekend,A DIVISION,254,4,November,Police & Medical,2024,Qtr 4,2024-11-01
Weekend,A DIVISION,255,6,November,Police & Medical,2025,Qtr 4,2025-11-01
Weekend,A DIVISION,257,2,September,Police & Medical,2024,Qtr 3,2024-09-01
Weekend,A DIVISION,258,2,November,Police & Medical,2024,Qtr 4,2024-11-01
Weekend,A DIVISION,259,2,January,Police & Medical,2023,Qtr 1,2023-01-01
Weekend,A DIVISION,281,2,January,Police & Medical,2025,Qtr 1,2025-01-01
Weekend,A DIVISION,320,2,December,Police & Medical,2024,Qtr 4,2024-12-01
Weekend,B DIVISION,1,D,April,Police & Medical,2020,Qtr 2,2020-04-01
Weekend,B DIVISION,1,E,March,Police & Medical,2021,Qtr 1,2021-03-01
Weekend,B DIVISION,1,G,June,Police & Medical,2022,Qtr 2,2022-06-01
Weekend,B DIVISION,1,M,July,Police & Medical,2020,Qtr 3,2020-07-01
Weekend,B DIVISION,1,M,July,Police & Medical,2025,Qtr 3,2025-07-01
Weekend,B DIVISION,1,M,March,Police & Medical,2025,Qtr 1,2025-03-01
Weekend,B DIVISION,1,S 42nd,May,Police & Medical,2025,Qtr 2,2025-05-01
Weekend,B DIVISION,1,S 42nd,November,Police & Medical,2024,Qtr 4,2024-11-01
Weekend,B DIVISION,1,S Fkln,February,Police & Medical,2021,Qtr 1,2021-02-01
Weekend,B DIVISION,1,S Rock,February,Police & Medical,2022,Qtr 1,2022-02-01
Weekend,B DIVISION,1,S Rock,February,Police & Medical,2023,Qtr 1,2023-02-01
Weekend,B DIVISION,1,S Rock,July,Police & Medical,2021,Qtr 3,2021-07-01
Weekend,B DIVISION,1,S Rock,October,Police & Medical,2021,Qtr 4,2021-10-01
Weekend,B DIVISION,1,S Rock,October,Police & Medical,2022,Qtr 4,2022-10-01
Weekend,B DIVISION,1,S Rock,October,Police & Medical,2024,Qtr 4,2024-10-01
Weekend,B DIVISION,1,S Rock,October,Police & Medical,2025,Qtr 4,2025-10-01
Weekend,B DIVISION,1,S Rock,September,Police & Medical,2022,Qtr 3,2022-09-01
Weekend,B DIVISION,1,S Rock,September,Police & Medical,2025,Qtr 3,2025-09-01
Weekend,B DIVISION,2,M,April,Police & Medical,2023,Qtr 2,2023-04-01
Weekend,B DIVISION,2,M,June,Police & Medical,2021,Qtr 2,2021-06-01
Weekend,B DIVISION,2,M,November,Police & Medical,2023,Qtr 4,2023-11-01
Weekend,B DIVISION,2,M,October,Police & Medical,2024,Qtr 4,2024-10-01
Weekend,B DIVISION,2,S 42nd,July,Police & Medical,2025,Qtr 3,2025-07-01
Weekend,B DIVISION,2,S 42nd,September,Police & Medical,2025,Qtr 3,2025-09-01
Weekend,B DIVISION,2,S Fkln,April,Police & Medical,2020,Qtr 2,2020-04-01
Weekend,B DIVISION,2,S Fkln,April,Police & Medical,2023,Qtr 2,2023-04-01
Weekend,B DIVISION,2,S Fkln,April,Police & Medical,2024,Qtr 2,2024-04-01
Weekend,B DIVISION,2,S Fkln,December,Police & Medical,2023,Qtr 4,2023-12-01
Weekend,B DIVISION,2,S Fkln,January,Police & Medical,2024,Qtr 1,2024-01-01
Weekend,B DIVISION,2,S Fkln,March,Police & Medical,2023,Qtr 1,2023-03-01
Weekend,B DIVISION,2,S Fkln,November,Police & Medical,2024,Qtr 4,2024-11-01
Weekend,B DIVISION,2,S Fkln,October,Police & Medical,2022,Qtr 4,2022-10-01
Weekend,B DIVISION,2,S Fkln,October,Police & Medical,2024,Qtr 4,2024-10-01
Weekend,B DIVISION,2,S Rock,April,Police & Medical,2022,Qtr 2,2022-04-01
Weekend,B DIVISION,2,S Rock,April,Police & Medical,2024,Qtr 2,2024-04-01
